general,roleModel,leaving,dropOut,equal,department,groups,gender,confident,intimidated,pressure,peer_respect,staff_respect,prove_myself,tell_peers,tell_professors,School Year,Asks in Lecture,Professor Same Background,Asks in OH,OH Same Background,Asks on Forum,Gender,Acceptance Race,Acceptance Gender,Acceptance Orientation,Acceptance Disability,Acceptance FirstGen,Acceptance Income,Job Race,Job Gender,Job Orientation,Job Disability,Job FirstGen,Job Income,Bias Race,Bias Gender,Bias Orientation,Bias Disability,Bias ParentEducation,Bias Income,Bias Other,Microagression,Interrupted,Respected in Group,African American/Black,Hispanic/Latine,Middle Eastern/North African,Asian,Pacific Islander/Hawaiian,Native America/Alaskan Native/First Nations,White,Major,Asexual,Bisexual,Gay/Lesbian,Heterosexual,Pansexual,Queer,Other,Transgender Students,Students with Disabilities,First-Generation Students,Low-income Students,International Students
True,No,Maybe,No,Yes,Yes,Yes,Woman,1,0,0,0,0,0,1,1,Freshman,1,0,1,0,0,Woman,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,0,0,0,0,No,No,No,No,No
True,Maybe,No,No,Yes,Yes,Yes,Man,1,0,1,1,1,0,1,1,Senior,1,0,1,0,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,Engineering-based,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Yes,No,No,Maybe,Maybe,Man,0,1,1,1,1,1,1,0,Junior,0,1,1,1,0,Man,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,Engineering-based,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,No,No,Yes,Yes,Yes,Man,0,1,1,1,1,1,0,0,Senior,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Engineering-based,0,0,0,1,0,0,0,No,No,No,Prefer not to say,Prefer not to say
True,Yes,No,No,Yes,Yes,Yes,Woman,0,1,1,1,1,0,1,1,Freshman,0,0,1,1,0,Woman,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,No,No,Yes,Yes,Yes,Woman,1,0,1,1,1,0,1,0,Junior,0,1,1,1,0,Woman,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Maybe,Maybe,Yes,Yes,Yes,Man,0,1,1,1,1,1,0,0,Senior,1,0,0,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Engineering-based,0,0,0,1,0,0,0,No,No,Yes,Yes,No
True,Yes,No,No,Maybe,Yes,Yes,Man,1,1,1,1,1,0,1,1,Junior,1,1,1,0,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,Engineering-based,0,0,0,1,0,0,0,No,Yes,Yes,No,No
True,Maybe,No,No,No,Yes,Yes,Man,1,0,0,1,1,0,0,0,Freshman,1,0,0,0,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Engineering-based,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,No,No,Yes,Maybe,Yes,Man,1,0,1,0,0,0,1,0,Sophomore,0,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,Yes
True,Yes,Yes,No,No,Yes,Yes,Woman,0,1,1,0,0,1,1,0,Sophomore,1,1,1,1,1,Woman,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,Statistics/DS,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Yes,No,No,Maybe,Yes,Man,0,1,1,0,0,0,1,0,Junior,0,0,0,1,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,Mathematics,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Yes,No,Maybe,Yes,Yes,Woman,1,1,1,0,0,1,0,1,Sophomore,0,1,1,1,1,Woman,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,No,No,No,Yes,Yes,Man,1,0,1,0,0,0,1,1,Sophomore,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,Maybe,No,No,Maybe,Yes,Woman,0,1,1,0,0,0,0,1,Freshman,0,0,0,0,0,Woman,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,Engineering-based,0,0,0,1,0,0,0,No,No,Yes,Yes,No
True,Yes,Yes,No,Yes,Maybe,Maybe,Woman,0,1,1,0,0,0,1,1,Freshman,0,0,1,0,1,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,Mathematics,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,No,No,Yes,Yes,Maybe,Man,1,0,1,0,0,0,0,0,Sophomore,0,0,0,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Mathematics,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,No,No,Yes,Yes,Yes,Man,1,0,0,0,0,0,1,0,Freshman,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Yes,No,No,No,Maybe,Woman,1,0,1,0,0,1,0,0,Sophomore,1,0,1,0,1,Woman,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,Mathematics,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Yes,No,No,No,Maybe,Man,1,1,1,0,0,1,1,1,Sophomore,1,0,1,1,1,Man,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,Mathematics,0,0,0,1,0,0,0,No,No,Yes,Yes,Yes
True,No,Yes,No,No,Maybe,Yes,Man,1,0,1,1,0,1,0,0,Junior,0,1,1,0,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,Computer Science,0,0,1,0,0,0,0,No,No,No,Yes,No
True,No,No,No,Yes,Yes,Yes,Woman,1,1,0,0,0,0,1,0,Sophomore,0,1,1,0,1,Woman,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,Prefer not to say,Prefer not to say,No
True,Yes,No,No,Maybe,Yes,Yes,Man,1,0,1,0,0,0,1,1,Sophomore,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,Maybe,No,Yes,Yes,Yes,Man,1,0,1,0,0,0,1,0,Sophomore,0,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Mathematics,0,0,0,1,0,0,0,No,No,No,Yes,Yes
True,Yes,Yes,Yes,Maybe,Maybe,Yes,Woman,0,1,1,0,0,0,0,0,Sophomore,0,0,1,0,0,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,Mathematics,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,No,No,No,Maybe,Yes,Woman,1,1,1,0,0,1,1,1,Freshman,0,1,1,1,0,Woman,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,Mathematics,0,1,0,0,0,0,0,No,No,No,No,No
True,Yes,No,No,No,Yes,Yes,Woman,0,1,1,1,1,1,1,0,Senior,1,0,1,0,1,Woman,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,Engineering-based,0,0,0,1,0,0,0,No,No,No,No,No
True,No,Yes,No,Yes,Yes,No,Man,1,0,1,1,0,0,0,0,Sophomore,1,0,0,0,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Engineering-based,0,0,0,1,0,0,0,No,No,Yes,No,No
True,Yes,Maybe,No,Maybe,Yes,Yes,Woman,0,1,1,1,1,0,0,0,Sophomore,0,1,0,0,0,Woman,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,No,Yes,No,Maybe,Maybe,Yes,Man,1,1,1,1,0,0,1,0,Senior,1,0,1,0,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Yes,No,Maybe,Yes,Yes,Woman,0,1,1,0,1,1,0,1,Junior,0,1,1,1,1,Woman,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,Yes,No,Maybe,Maybe,Yes,Man,1,0,1,1,0,0,1,1,Junior,1,0,0,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Computer Science,0,0,0,0,0,0,0,No,No,No,No,No
True,Maybe,Yes,No,No,No,Yes,Man,1,0,1,1,0,0,1,0,Senior,0,0,0,0,0,Man,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,Computer Science,0,1,0,0,0,0,0,No,No,No,Yes,No
True,Yes,No,No,Yes,Yes,Yes,Man,1,0,1,1,1,0,1,1,Junior,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,Yes,No
True,Yes,Maybe,No,Maybe,Yes,Yes,Man,1,0,1,0,0,1,0,0,Junior,1,1,1,1,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,No,No,Yes,Yes,Yes,Woman,1,0,1,1,0,0,1,0,Senior,0,1,1,1,1,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,Informatics,0,0,0,1,0,0,0,No,No,Yes,Yes,No
True,Yes,No,No,Yes,Maybe,Yes,Man,1,1,1,1,1,0,1,1,Sophomore,1,1,1,1,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Statistics/DS,0,0,0,1,0,0,0,No,No,No,No,No
True,No,Yes,No,No,Maybe,Yes,Woman,0,1,1,0,0,1,1,0,Sophomore,0,0,0,0,0,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Mathematics,0,1,0,0,0,0,0,No,No,No,No,No
True,Yes,No,No,No,Yes,Yes,Man,1,1,1,0,0,1,0,0,Senior,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Yes,No,No,Maybe,Yes,Man,1,0,1,0,0,0,1,0,Senior,0,0,1,0,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,Mathematics,0,0,0,1,0,0,0,No,No,No,No,No
True,No,No,No,No,No,Yes,Woman,0,0,1,0,0,1,0,0,Senior,0,0,1,0,1,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,No,No,No,Yes,Yes,Man,1,0,0,0,0,0,1,1,Senior,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,Maybe,No,No,Yes,Yes,Woman,0,1,1,0,1,1,0,1,Junior,0,1,1,0,1,Woman,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,Computer Science,0,0,0,1,0,0,0,No,Prefer not to say,No,No,No
True,Yes,Yes,No,Yes,Yes,Yes,Woman,0,1,1,1,0,0,1,0,Senior,0,1,0,1,1,Woman,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,Yes,Yes,No
True,Yes,No,No,No,No,Yes,Woman,0,1,1,0,0,1,0,1,Junior,0,1,1,1,1,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,Yes,Yes,No
True,Yes,No,No,No,Yes,Yes,Man,1,1,1,0,0,1,0,0,Senior,0,1,0,1,0,Man,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,No,Yes,No,No,Maybe,Yes,Man,0,1,1,0,0,1,1,0,Sophomore,1,0,0,0,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,No,No,Maybe,Yes,No,Yes,Woman,0,1,1,0,0,0,0,0,Sophomore,0,0,1,0,0,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,Yes,No,No,Maybe,Yes,Woman,1,0,1,0,0,0,1,0,Senior,0,0,1,1,0,Woman,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,Computer Science,0,1,0,0,0,0,0,No,No,No,No,No
True,Yes,No,No,Maybe,Yes,Yes,Man,1,0,1,0,0,0,1,1,Senior,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Yes,No,No,No,Yes,Woman,0,1,1,0,1,1,0,0,Sophomore,0,1,0,0,1,Woman,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,Computer Science,0,0,0,0,0,0,0,No,No,No,No,No
True,No,Maybe,Yes,No,No,Maybe,Man,0,1,1,0,0,0,1,0,Senior,0,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Computer Science,0,0,0,1,0,0,0,No,No,No,No,Yes
True,Yes,Maybe,No,No,Maybe,Yes,Woman,0,1,1,1,1,1,0,0,Freshman,0,0,0,0,1,Woman,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,No,No,No,Yes,Yes,Woman,1,0,1,1,1,0,1,0,Junior,0,0,1,0,1,Woman,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,No,No,Yes,Yes,Yes,Man,1,0,1,1,1,0,1,1,Sophomore,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,Engineering-based,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,No,No,Yes,Yes,Yes,Woman,0,0,1,1,1,0,1,1,Freshman,0,1,1,1,0,Woman,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,Computer Science,0,1,0,0,0,0,0,No,Yes,No,No,No
True,Yes,Maybe,No,Yes,Yes,Yes,Woman,0,1,1,1,1,1,0,1,Sophomore,0,1,1,1,1,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,1,0,0,1,0,0,0,No,No,No,No,No
True,Yes,No,No,Yes,Yes,Yes,Woman,1,0,1,1,1,0,1,0,Freshman,1,0,1,0,1,Woman,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,Computer Science,0,0,1,0,0,0,0,No,No,No,No,No
True,Maybe,No,No,No,Yes,Yes,Woman,1,0,1,1,1,0,1,0,Sophomore,0,1,1,1,1,Woman,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,Yes
True,Yes,Yes,Yes,Maybe,Yes,Yes,Woman,0,0,1,1,1,0,0,1,Freshman,1,0,1,0,0,Woman,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,0,0,0,0,No,No,No,No,Yes
True,Maybe,Yes,No,No,Yes,Maybe,Man,1,0,1,0,0,0,1,1,Sophomore,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,Mathematics,0,0,0,1,0,0,0,No,No,No,No,No
True,No,No,No,No,Maybe,Yes,Woman,0,1,1,1,1,0,0,1,Sophomore,0,1,1,0,1,Woman,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,Yes,Yes,No
True,No,Yes,No,Maybe,No,Yes,Woman,0,1,1,1,1,1,0,0,Sophomore,0,1,1,1,0,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,No,No,Yes,Yes,Yes,Man,1,1,1,0,0,1,1,1,Senior,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Maybe,No,No,Maybe,Yes,Woman,0,1,1,1,1,0,1,0,Sophomore,0,1,1,1,1,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,Computer Science,0,1,0,0,0,0,0,No,Prefer not to say,No,No,No
True,No,No,No,No,Maybe,Yes,Man,1,0,1,0,0,1,1,1,Junior,1,0,1,0,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Mathematics,0,0,0,1,0,0,0,No,No,No,No,No
True,No,No,No,Maybe,Maybe,Yes,Woman,1,1,1,1,0,1,0,0,Freshman,0,1,0,0,1,Woman,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,0,0,0,0,No,No,No,No,No
True,Yes,Maybe,No,No,No,Yes,Man,1,1,1,0,0,0,1,1,Sophomore,1,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,Mathematics,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Yes,Maybe,Yes,No,Yes,Woman,1,0,1,1,1,1,0,0,Freshman,0,0,1,0,1,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,Engineering-based,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,No,No,No,Yes,Yes,Woman,1,0,1,1,1,1,0,0,Freshman,0,1,1,1,0,Woman,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Computer Science,0,0,0,0,0,0,0,No,No,No,No,No
True,Yes,Maybe,No,Yes,Yes,Yes,Man,1,0,1,1,0,0,0,0,Junior,1,1,1,1,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,Yes,No,No,Yes,Yes,Woman,0,1,1,1,1,1,0,0,Sophomore,0,1,1,0,1,Woman,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,Yes,Yes
True,Yes,No,No,No,Yes,Yes,Woman,1,0,1,0,0,0,1,0,Senior,0,1,1,0,1,Woman,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,Mathematics,0,0,0,1,0,0,0,No,No,No,No,No
True,No,No,No,No,Maybe,Yes,Woman,0,0,1,0,0,0,1,1,Senior,1,1,1,0,1,Woman,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,Yes
True,No,No,No,No,Maybe,Yes,Woman,0,0,1,0,0,0,1,1,Senior,1,1,1,0,1,Woman,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,Yes
True,No,No,No,No,Maybe,Yes,Woman,0,0,1,0,0,0,1,1,Senior,1,1,1,0,1,Woman,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,Yes
True,No,No,No,No,Maybe,Yes,Woman,0,0,1,0,0,0,1,1,Senior,1,1,1,0,1,Woman,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,Yes
True,No,No,No,No,Maybe,Yes,Woman,0,0,1,0,0,0,1,1,Senior,1,1,1,0,1,Woman,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,Yes
True,Yes,Yes,Maybe,No,No,Yes,Woman,0,1,1,0,0,0,0,0,Senior,0,1,0,1,0,Woman,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,Yes,No
True,Yes,Yes,No,No,Yes,Yes,Woman,1,1,1,0,0,1,0,0,Freshman,0,1,1,1,1,Woman,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Yes,No,No,Yes,Yes,Woman,1,1,1,0,0,1,0,0,Freshman,0,1,1,1,1,Woman,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Yes,Yes,No,Yes,Yes,Yes,Woman,1,1,1,1,1,0,1,1,Junior,1,1,1,0,1,Woman,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,Computer Science,0,0,0,0,1,0,0,No,No,No,No,No
True,Maybe,Yes,No,Maybe,Maybe,Yes,Woman,0,1,1,1,1,0,0,0,Junior,0,1,0,0,0,Woman,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,Engineering-based,0,1,0,0,0,0,0,No,No,No,No,No
True,No,Yes,No,No,Yes,Yes,Man,0,1,1,0,0,1,0,0,Junior,1,0,0,0,1,Man,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,Statistics/DS,0,0,0,1,0,0,0,No,No,No,Yes,Yes
True,No,Yes,No,No,Yes,Yes,Woman,0,1,1,0,0,1,0,0,Sophomore,0,1,1,1,1,Woman,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,Computer Science,0,0,0,1,0,0,0,No,No,No,No,No
True,Maybe,Yes,No,No,Maybe,Yes,Woman,0,1,1,0,0,1,1,0,Junior,0,1,0,1,0,Woman,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,Mathematics,0,0,0,1,0,0,0,No,No,No,No,No
True,No,No,No,Maybe,No,Yes,Man,0,1,1,0,0,0,0,0,Junior,0,0,0,0,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,Mathematics,0,0,0,1,0,0,0,No,No,Yes,Yes,Yes
True,Maybe,No,No,No,Yes,Yes,Man,0,0,1,1,1,0,1,1,Senior,0,0,1,0,1,Man,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,Computer Science,1,0,0,0,0,0,0,No,No,No,No,No
True,Maybe,No,No,Yes,Maybe,Yes,Man,0,1,1,0,0,1,1,0,Freshman,0,0,1,0,0,Man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,Engineering-based,0,0,0,1,0,0,0,No,No,No,Yes,Yes
True,No,Maybe,No,No,No,Yes,Man,1,0,1,0,0,0,0,0,Junior,0,1,0,1,0,Man,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,Statistics/DS,0,1,0,0,0,0,0,No,Yes,No,Yes,No
